#Refer to ReadMe/ReadMe_Get_ENCODE_MetaData_files.txt for details of this metadata file
File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF261YCK	bed narrowPeak	conservative idr thresholded peaks	ENCSR017GBO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-TFDP1-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					1, 2							ENCFF100GOE, ENCFF419RSJ, ENCFF515FAV, ENCFF963OMH	343232	ENCODE Processing Pipeline	4afb866025b1d03b43c03d677989f767	https://www.encodeproject.org/files/ENCFF261YCK/@@download/ENCFF261YCK.bed.gz	GRCh38			released	low read depth, borderline replicate concordance	experiment not submitted to GEO		
ENCFF354QYM	bed narrowPeak	optimal idr thresholded peaks	ENCSR017GBO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-TFDP1-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					1, 2							ENCFF100GOE, ENCFF419RSJ, ENCFF515FAV, ENCFF963OMH	413663	ENCODE Processing Pipeline	fff52e8bd25e2bdfe21098cee0a7dc56	https://www.encodeproject.org/files/ENCFF354QYM/@@download/ENCFF354QYM.bed.gz	GRCh38			released	low read depth, borderline replicate concordance	experiment not submitted to GEO		
ENCFF515FAV	bed narrowPeak	peaks	ENCSR017GBO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-TFDP1-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					2							ENCFF070MZX, ENCFF795UVG	6619030	ENCODE Processing Pipeline	48366b3c2ed51cac2f10f78eb4b0d06c	https://www.encodeproject.org/files/ENCFF515FAV/@@download/ENCFF515FAV.bed.gz	GRCh38			released	low read depth, borderline replicate concordance	experiment not submitted to GEO		
ENCFF100GOE	bed narrowPeak	peaks	ENCSR017GBO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-TFDP1-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					1, 2							ENCFF070MZX, ENCFF795UVG, ENCFF795XBH	7270021	ENCODE Processing Pipeline	b40b5b35d6fcf3c17038e1f5d77a4d4f	https://www.encodeproject.org/files/ENCFF100GOE/@@download/ENCFF100GOE.bed.gz	GRCh38			released	low read depth, borderline replicate concordance	experiment not submitted to GEO		
ENCFF179TYN	bed narrowPeak	conservative idr thresholded peaks	ENCSR017GBO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-TFDP1-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					1, 2							ENCFF250VQN, ENCFF676RSO, ENCFF833HIY	343223	ENCODE Processing Pipeline	bd96e0762553afef00b3610bcbf102cd	https://www.encodeproject.org/files/ENCFF179TYN/@@download/ENCFF179TYN.bed.gz	hg19			released	low read depth, borderline replicate concordance	experiment not submitted to GEO		
ENCFF250VQN	bed narrowPeak	peaks	ENCSR017GBO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-TFDP1-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					2							ENCFF488CVL, ENCFF744LSD	6611423	ENCODE Processing Pipeline	2b3b093652493683ee15e2cad32627d2	https://www.encodeproject.org/files/ENCFF250VQN/@@download/ENCFF250VQN.bed.gz	hg19			released	low read depth, borderline replicate concordance	experiment not submitted to GEO		
ENCFF701MXF	bed narrowPeak	optimal idr thresholded peaks	ENCSR017GBO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-TFDP1-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					1, 2							ENCFF250VQN, ENCFF676RSO, ENCFF833HIY	415746	ENCODE Processing Pipeline	708b867532b9183badb53e580e240bf4	https://www.encodeproject.org/files/ENCFF701MXF/@@download/ENCFF701MXF.bed.gz	hg19			released	low read depth, borderline replicate concordance	experiment not submitted to GEO		
ENCFF833HIY	bed narrowPeak	peaks	ENCSR017GBO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-TFDP1-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					1, 2							ENCFF488CVL, ENCFF744LSD, ENCFF826XVE	7268911	ENCODE Processing Pipeline	21906adc3fe5725ecb68b1b4f7718061	https://www.encodeproject.org/files/ENCFF833HIY/@@download/ENCFF833HIY.bed.gz	hg19			released	low read depth, borderline replicate concordance	experiment not submitted to GEO		
ENCFF676RSO	bed narrowPeak	peaks	ENCSR017GBO	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-TFDP1-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					1							ENCFF744LSD, ENCFF826XVE	7060269	ENCODE Processing Pipeline	ed76e1e7d3291d5c21336cc02f9ee3e3	https://www.encodeproject.org/files/ENCFF676RSO/@@download/ENCFF676RSO.bed.gz	hg19			released	low read depth, borderline replicate concordance	experiment not submitted to GEO		
ENCFF280NGD	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-NR2F6-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1							ENCFF471KSC	5731533	ENCODE Processing Pipeline	28616afca926c82dfc97cc52385cafb7	https://www.encodeproject.org/files/ENCFF280NGD/@@download/ENCFF280NGD.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF045RQG	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-NR2F6-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					2							ENCFF399MTG	5377307	ENCODE Processing Pipeline	70722df144fe86e2dbdc12413c08dd32	https://www.encodeproject.org/files/ENCFF045RQG/@@download/ENCFF045RQG.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF949ZYZ	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-NR2F6-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF399MTG, ENCFF471KSC	6257460	ENCODE Processing Pipeline	4d2b0c2cc899b671abc6dd4ca5c2509b	https://www.encodeproject.org/files/ENCFF949ZYZ/@@download/ENCFF949ZYZ.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF863TTH	bed narrowPeak	conservative idr thresholded peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-NR2F6-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF045RQG, ENCFF280NGD, ENCFF419RSJ, ENCFF949ZYZ	567940	ENCODE Processing Pipeline	6f9bab0e691df46a8f5d3bfeaedf6870	https://www.encodeproject.org/files/ENCFF863TTH/@@download/ENCFF863TTH.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF786BSA	bed narrowPeak	optimal idr thresholded peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-NR2F6-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF045RQG, ENCFF280NGD, ENCFF419RSJ, ENCFF949ZYZ	644584	ENCODE Processing Pipeline	c17a093b670dbea4317afef2fac097c0	https://www.encodeproject.org/files/ENCFF786BSA/@@download/ENCFF786BSA.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF614LFE	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-NR2F6-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1							ENCFF203ABR, ENCFF254QWH	6405359	ENCODE Processing Pipeline	83c4efe2348a579e7265eaca24f6529c	https://www.encodeproject.org/files/ENCFF614LFE/@@download/ENCFF614LFE.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF651MYL	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-NR2F6-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					2							ENCFF203ABR, ENCFF784OML	6070841	ENCODE Processing Pipeline	bce36ae0ca5ba42452121e0c5418c447	https://www.encodeproject.org/files/ENCFF651MYL/@@download/ENCFF651MYL.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF378WYA	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-NR2F6-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF203ABR, ENCFF254QWH, ENCFF784OML	6785220	ENCODE Processing Pipeline	9078bbae3368fd6cbb254ff3d233f9d1	https://www.encodeproject.org/files/ENCFF378WYA/@@download/ENCFF378WYA.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF518ZXD	bed narrowPeak	optimal idr thresholded peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-NR2F6-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF378WYA, ENCFF614LFE, ENCFF651MYL	642388	ENCODE Processing Pipeline	0126686f382b16e6194d34e2f03fe860	https://www.encodeproject.org/files/ENCFF518ZXD/@@download/ENCFF518ZXD.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF203RWA	bed narrowPeak	conservative idr thresholded peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-NR2F6-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF378WYA, ENCFF614LFE, ENCFF651MYL	566370	ENCODE Processing Pipeline	f5d0ce24207332357bf5b3bc8d6131f2	https://www.encodeproject.org/files/ENCFF203RWA/@@download/ENCFF203RWA.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF701BYF	bed narrowPeak	peaks	ENCSR896UBV	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-REST-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1							ENCFF975JDZ	6942811	ENCODE Processing Pipeline	ee3a30c5a1a85dde5914b9d2b6847b97	https://www.encodeproject.org/files/ENCFF701BYF/@@download/ENCFF701BYF.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF650FDP	bed narrowPeak	peaks	ENCSR896UBV	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-REST-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					2							ENCFF130LXW	6923443	ENCODE Processing Pipeline	c874b04801d74d8383d1d427e878cd4d	https://www.encodeproject.org/files/ENCFF650FDP/@@download/ENCFF650FDP.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF162FCA	bed narrowPeak	peaks	ENCSR896UBV	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-REST-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF130LXW, ENCFF975JDZ	7230931	ENCODE Processing Pipeline	78eb7d4ec159cf0f12efae5a7cff7c0e	https://www.encodeproject.org/files/ENCFF162FCA/@@download/ENCFF162FCA.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF173KZO	bed narrowPeak	conservative idr thresholded peaks	ENCSR896UBV	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-REST-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF162FCA, ENCFF650FDP, ENCFF701BYF	359302	ENCODE Processing Pipeline	7050c4070583cdefad03ec85ee39bb18	https://www.encodeproject.org/files/ENCFF173KZO/@@download/ENCFF173KZO.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF201ZGY	bed narrowPeak	optimal idr thresholded peaks	ENCSR896UBV	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-REST-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF162FCA, ENCFF650FDP, ENCFF701BYF	399407	ENCODE Processing Pipeline	8d79ea6bdeec1a243ea9b73e4941f75a	https://www.encodeproject.org/files/ENCFF201ZGY/@@download/ENCFF201ZGY.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF160NEW	bed narrowPeak	peaks	ENCSR896UBV	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-REST-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1							ENCFF306VSK	6835234	ENCODE Processing Pipeline	a36ecb039c155b521166dfe4d04bc42c	https://www.encodeproject.org/files/ENCFF160NEW/@@download/ENCFF160NEW.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF377XCV	bed narrowPeak	peaks	ENCSR896UBV	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-REST-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					2							ENCFF986TQA	6822415	ENCODE Processing Pipeline	d6cb54acb76ce42e5ee8651bebc7ec11	https://www.encodeproject.org/files/ENCFF377XCV/@@download/ENCFF377XCV.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF215ANP	bed narrowPeak	peaks	ENCSR896UBV	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-REST-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF306VSK, ENCFF986TQA	7204446	ENCODE Processing Pipeline	7ab091ab0be6c60ce01fbfe6c23e004a	https://www.encodeproject.org/files/ENCFF215ANP/@@download/ENCFF215ANP.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF653SCL	bed narrowPeak	optimal idr thresholded peaks	ENCSR896UBV	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-REST-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF160NEW, ENCFF215ANP, ENCFF377XCV, ENCFF419RSJ	392486	ENCODE Processing Pipeline	46967f128009286beaae562db3acaf42	https://www.encodeproject.org/files/ENCFF653SCL/@@download/ENCFF653SCL.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF012QKZ	bed narrowPeak	conservative idr thresholded peaks	ENCSR896UBV	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-REST-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF160NEW, ENCFF215ANP, ENCFF377XCV, ENCFF419RSJ	355858	ENCODE Processing Pipeline	03a82efc207fc116b8b0c3909581c6bc	https://www.encodeproject.org/files/ENCFF012QKZ/@@download/ENCFF012QKZ.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF670ZZL	bed narrowPeak	peaks	ENCSR959OMS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SAP130-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1							ENCFF515TAU	6163801	ENCODE Processing Pipeline	524794d680eb805e3f08cba8fdc326bf	https://www.encodeproject.org/files/ENCFF670ZZL/@@download/ENCFF670ZZL.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF279RBI	bed narrowPeak	peaks	ENCSR959OMS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SAP130-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					2							ENCFF340WWW	6267493	ENCODE Processing Pipeline	64b4acf935d572bbf81a0482d78d75bc	https://www.encodeproject.org/files/ENCFF279RBI/@@download/ENCFF279RBI.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF517IJC	bed narrowPeak	peaks	ENCSR959OMS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SAP130-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF340WWW, ENCFF515TAU	6713748	ENCODE Processing Pipeline	a4d07aec3065571d0a73b7b6efcf7077	https://www.encodeproject.org/files/ENCFF517IJC/@@download/ENCFF517IJC.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF189NTN	bed narrowPeak	conservative idr thresholded peaks	ENCSR959OMS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SAP130-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF279RBI, ENCFF419RSJ, ENCFF517IJC, ENCFF670ZZL	1124229	ENCODE Processing Pipeline	50eb3a87ba2c4e8f9f5b156abb3e97fa	https://www.encodeproject.org/files/ENCFF189NTN/@@download/ENCFF189NTN.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF430RKX	bed narrowPeak	optimal idr thresholded peaks	ENCSR959OMS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SAP130-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF279RBI, ENCFF419RSJ, ENCFF517IJC, ENCFF670ZZL	1166851	ENCODE Processing Pipeline	2d58b5893f635c8976fe5fe574bb7fb6	https://www.encodeproject.org/files/ENCFF430RKX/@@download/ENCFF430RKX.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF190UUO	bed narrowPeak	peaks	ENCSR959OMS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SAP130-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1							ENCFF203ABR, ENCFF706WAT	6526727	ENCODE Processing Pipeline	963237eb997213e3cad8566da10d8d4a	https://www.encodeproject.org/files/ENCFF190UUO/@@download/ENCFF190UUO.bed.gz	hg19			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF848YTC	bed narrowPeak	peaks	ENCSR959OMS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SAP130-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					2							ENCFF203ABR, ENCFF244QRT	6564830	ENCODE Processing Pipeline	9a3e968041c1b1c1d3e083e7e0033939	https://www.encodeproject.org/files/ENCFF848YTC/@@download/ENCFF848YTC.bed.gz	hg19			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF121PMC	bed narrowPeak	peaks	ENCSR959OMS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SAP130-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF203ABR, ENCFF244QRT, ENCFF706WAT	6877229	ENCODE Processing Pipeline	4ed416261a2fdf4da08b85e75e47eb8d	https://www.encodeproject.org/files/ENCFF121PMC/@@download/ENCFF121PMC.bed.gz	hg19			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF295TJG	bed narrowPeak	optimal idr thresholded peaks	ENCSR959OMS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SAP130-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF121PMC, ENCFF190UUO, ENCFF848YTC	1213040	ENCODE Processing Pipeline	7dbde427a24bcdfb4c7254eecd81f278	https://www.encodeproject.org/files/ENCFF295TJG/@@download/ENCFF295TJG.bed.gz	hg19			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF729ARL	bed narrowPeak	conservative idr thresholded peaks	ENCSR959OMS	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SAP130-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF121PMC, ENCFF190UUO, ENCFF848YTC	1163314	ENCODE Processing Pipeline	64c6a212df45c4b8324553d8af9b7977	https://www.encodeproject.org/files/ENCFF729ARL/@@download/ENCFF729ARL.bed.gz	hg19			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF628RAB	bed narrowPeak	peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SLC30A9-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1							ENCFF690HCF	6476478	ENCODE Processing Pipeline	85dbe0f75d751c2be4e6d9d0adf37d4c	https://www.encodeproject.org/files/ENCFF628RAB/@@download/ENCFF628RAB.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF321MUC	bed narrowPeak	peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SLC30A9-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					2							ENCFF601XNO	6082547	ENCODE Processing Pipeline	7254021d96de54064059feef93d97def	https://www.encodeproject.org/files/ENCFF321MUC/@@download/ENCFF321MUC.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF524KBX	bed narrowPeak	peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SLC30A9-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF601XNO, ENCFF690HCF	6890575	ENCODE Processing Pipeline	23c71dc1328c2d6cac780c5e209cd860	https://www.encodeproject.org/files/ENCFF524KBX/@@download/ENCFF524KBX.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF263AUE	bed narrowPeak	conservative idr thresholded peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SLC30A9-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF321MUC, ENCFF419RSJ, ENCFF524KBX, ENCFF628RAB	199872	ENCODE Processing Pipeline	cdd43f77bee620e96cf1da10a59465aa	https://www.encodeproject.org/files/ENCFF263AUE/@@download/ENCFF263AUE.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF159FGZ	bed narrowPeak	optimal idr thresholded peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SLC30A9-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF321MUC, ENCFF419RSJ, ENCFF524KBX, ENCFF628RAB	211814	ENCODE Processing Pipeline	f5da2389c0548ee99cef65d38468c56a	https://www.encodeproject.org/files/ENCFF159FGZ/@@download/ENCFF159FGZ.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF366NSR	bed narrowPeak	peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SLC30A9-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1							ENCFF195PDT, ENCFF203ABR	6959474	ENCODE Processing Pipeline	911257a38ceea9aafd1e0ebc01945d69	https://www.encodeproject.org/files/ENCFF366NSR/@@download/ENCFF366NSR.bed.gz	hg19			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF129XQZ	bed narrowPeak	peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SLC30A9-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					2							ENCFF203ABR, ENCFF683LTQ	6796320	ENCODE Processing Pipeline	8415f37ef135ea912bbd84f5e473f873	https://www.encodeproject.org/files/ENCFF129XQZ/@@download/ENCFF129XQZ.bed.gz	hg19			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF564FVF	bed narrowPeak	peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SLC30A9-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF195PDT, ENCFF203ABR, ENCFF683LTQ	7171643	ENCODE Processing Pipeline	cb09920d3e3a639ea21072fefd62902c	https://www.encodeproject.org/files/ENCFF564FVF/@@download/ENCFF564FVF.bed.gz	hg19			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF688WNG	bed narrowPeak	optimal idr thresholded peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-SLC30A9-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF129XQZ, ENCFF366NSR, ENCFF564FVF	184995	ENCODE Processing Pipeline	a3d70f04c40181c826c86973537a78f2	https://www.encodeproject.org/files/ENCFF688WNG/@@download/ENCFF688WNG.bed.gz	hg19			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF796SSH	bed narrowPeak	peaks	ENCSR532KTI	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-GTF2E2-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					2							ENCFF552USH, ENCFF577QBK	6958561	ENCODE Processing Pipeline	8a9b82bc9d86cdea5b34591b1303d131	https://www.encodeproject.org/files/ENCFF796SSH/@@download/ENCFF796SSH.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF138CUL	bed narrowPeak	peaks	ENCSR532KTI	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-GTF2E2-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					1, 2							ENCFF552USH, ENCFF577QBK, ENCFF845ZLZ	7296018	ENCODE Processing Pipeline	9089567410de069c2ab8b031f9aabad5	https://www.encodeproject.org/files/ENCFF138CUL/@@download/ENCFF138CUL.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF764YZL	bed narrowPeak	conservative idr thresholded peaks	ENCSR532KTI	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					eGFP-GTF2E2-human	ENCAB728YTO	DNA					2016-06-13	ENCODE					1, 2							ENCFF001TDO, ENCFF138CUL, ENCFF373TEW, ENCFF796SSH	126684	ENCODE Processing Pipeline	7b5a438232ed4f48ae59d0babec8c307	https://www.encodeproject.org/files/ENCFF764YZL/@@download/ENCFF764YZL.bed.gz	hg19			released		experiment not submitted to GEO		
